racer_id,st_std_dev,nat_win_rate,RacerID,nige_count,makuri_count,sashi_count
3566,0.06658379255148728,1.68,3566.0,475.0,474.0,231.0
3567,0.0768589455287293,0.88,3567.0,153.0,246.0,119.0
3568,0.06855909210592202,2.9,3568.0,1055.0,679.0,336.0
3569,0.07884109427581477,0.87,3569.0,176.0,209.0,87.0
3570,0.08486287436093795,0.57,0.0,0.0,0.0,0.0
3571,0.07027968133121706,0.78,3571.0,143.0,189.0,87.0
3572,0.0772230980059493,2.66,3572.0,889.0,633.0,289.0
3573,0.07440827572526461,3.65,3573.0,1091.0,554.0,413.0
3574,0.07295139913745695,2.88,3574.0,813.0,703.0,233.0
3575,0.08293952708085707,1.2,3575.0,210.0,355.0,60.0
3576,0.07903545305951197,2.76,3576.0,841.0,504.0,359.0
3577,0.07616019057085106,2.49,3577.0,618.0,556.0,305.0
3578,0.08070926028616415,1.37,3578.0,329.0,405.0,141.0
3579,0.07283044992010726,1.86,3579.0,386.0,312.0,142.0
3580,0.07802993860194529,1.53,3580.0,329.0,294.0,227.0
3581,0.08326802598523299,1.17,3581.0,274.0,242.0,115.0
3582,0.06421231580946422,3.0,3582.0,865.0,716.0,463.0
3583,0.07974484814065191,0.87,3583.0,123.0,273.0,117.0
3584,0.07502983449755389,1.51,3584.0,339.0,429.0,139.0
3585,0.08450975750275243,0.97,3585.0,162.0,266.0,88.0
3586,0.0838993139025441,1.33,0.0,0.0,0.0,0.0
3587,0.07469771682704555,1.43,3587.0,393.0,464.0,151.0
3588,0.08332967369369502,1.5,3588.0,351.0,211.0,135.0
3589,0.06831803703403978,2.58,3589.0,666.0,608.0,288.0
3590,0.06669731042384144,2.83,3590.0,834.0,624.0,286.0
3591,0.08100739378378655,1.57,3591.0,441.0,336.0,219.0
3592,0.08348939625960358,1.03,3592.0,97.0,234.0,69.0
3593,0.08307199860529876,0.73,3593.0,125.0,195.0,79.0
3594,0.09001721888843557,0.57,3594.0,72.0,154.0,77.0
3595,0.09000140772619185,0.63,0.0,0.0,0.0,0.0
3596,0.08073998164952342,1.0,3596.0,201.0,181.0,122.0
3597,0.09387618386107689,0.86,0.0,0.0,0.0,0.0
3599,0.09270686114220927,0.31,0.0,0.0,0.0,0.0
3600,0.07604670356075298,1.75,3600.0,599.0,285.0,357.0
3601,0.09093445722961303,0.83,3601.0,94.0,167.0,66.0
3602,0.07561617186729569,1.68,3602.0,299.0,444.0,211.0
3604,0.07749501863215201,0.91,3604.0,200.0,245.0,71.0
3605,0.0676683981799512,1.65,3605.0,469.0,348.0,211.0
3606,0.06730240608886814,2.98,3606.0,830.0,691.0,432.0
3607,0.07656042863433857,1.52,3607.0,360.0,295.0,190.0
3608,0.07150684504870722,0.44,3608.0,51.0,68.0,58.0
3609,0.0889041172347397,0.75,3609.0,60.0,201.0,54.0
3610,0.0949278509305157,1.32,0.0,0.0,0.0,0.0
3611,0.06924485011065741,2.44,3611.0,480.0,495.0,213.0
3612,0.0676211766845076,2.86,3612.0,918.0,622.0,441.0
3613,0.06232719944065044,2.9,3613.0,828.0,688.0,351.0
3614,0.07020463570293267,1.39,3614.0,332.0,457.0,191.0
3615,0.06577800920037313,1.96,3615.0,521.0,483.0,222.0
3616,0.08261974198983314,1.81,3616.0,383.0,444.0,154.0
3617,0.0778502292629521,1.31,3617.0,345.0,347.0,192.0
3618,0.07345874291550057,3.0,3618.0,779.0,781.0,321.0
3619,0.06657429920048381,1.53,3619.0,458.0,321.0,256.0
3620,0.07067677215883753,1.32,3620.0,399.0,317.0,154.0
3621,0.07036103090107386,2.54,3621.0,777.0,559.0,288.0
3622,0.06498897607648102,2.82,3622.0,783.0,580.0,245.0
3623,0.07462733417575113,3.53,3623.0,1032.0,545.0,518.0
3624,0.06497759915131514,0.99,3624.0,150.0,205.0,120.0
3626,0.06112508755995417,0.89,3626.0,172.0,270.0,62.0
3627,0.07811984155375754,2.18,3627.0,725.0,524.0,217.0
3628,0.0926874042632013,0.72,3628.0,39.0,148.0,87.0
3629,0.07225699284640091,2.43,3629.0,651.0,547.0,317.0
3630,0.07527238938273642,0.87,3630.0,183.0,177.0,117.0
3631,0.08414234668693545,1.3,3631.0,278.0,294.0,136.0
3632,0.07811811481122405,0.66,3632.0,86.0,157.0,29.0
3633,0.08077577454481812,0.89,3633.0,106.0,199.0,102.0
3635,0.06432474313681108,2.9,3635.0,877.0,562.0,393.0
3636,0.0827677700440018,0.73,3636.0,102.0,157.0,58.0
3637,0.07019025872991311,1.36,3637.0,303.0,291.0,166.0
3638,0.06938878755262531,0.15,0.0,0.0,0.0,0.0
3639,0.07688279017644596,0.85,0.0,0.0,0.0,0.0
3640,0.07666759185819177,1.49,0.0,0.0,0.0,0.0
3641,0.06940641838730957,2.53,3641.0,677.0,647.0,349.0
3642,0.09518861762890964,0.84,3642.0,140.0,199.0,55.0
3643,0.07221122263308578,1.18,3643.0,315.0,225.0,164.0
3644,0.08092953652687736,0.83,3644.0,176.0,235.0,85.0
3645,0.07424994581119526,3.03,3645.0,320.0,498.0,246.0
3646,0.10716171092339682,0.92,0.0,0.0,0.0,0.0
3647,0.07354553706528189,1.42,3647.0,365.0,466.0,139.0
3648,0.0838018107178841,0.79,3648.0,101.0,188.0,42.0
3649,0.09563402210040126,1.17,0.0,0.0,0.0,0.0
3650,0.09307174010473708,1.55,3650.0,114.0,303.0,66.0
3651,0.09748272435244384,0.79,0.0,0.0,0.0,0.0
3652,0.08051745145581363,0.85,3652.0,208.0,177.0,95.0
3653,0.08115159875269704,1.09,3653.0,228.0,219.0,101.0
3654,0.07763625135514225,2.85,3654.0,761.0,740.0,281.0
3655,0.06799636007174431,1.78,3655.0,527.0,498.0,198.0
3656,0.07356245136777104,1.86,3656.0,348.0,423.0,224.0
3658,0.07795272071753213,1.23,3658.0,231.0,326.0,53.0
3659,0.0676067290349553,1.82,3659.0,473.0,391.0,206.0
3660,0.0741445772811779,0.92,3660.0,265.0,266.0,115.0
3661,0.06959986907412982,1.36,3661.0,356.0,368.0,171.0
3662,0.07104485198831897,2.47,3662.0,702.0,709.0,270.0
3663,0.07123333798339,1.83,3663.0,487.0,437.0,248.0
3664,0.07113232132557389,2.49,3664.0,546.0,651.0,192.0
3666,0.07688914189621637,1.09,3666.0,158.0,265.0,110.0
3667,0.08001289366633173,0.43,3667.0,40.0,92.0,31.0
3668,0.08325008239307073,0.68,3668.0,74.0,167.0,84.0
3669,0.10631279293993956,0.31,0.0,0.0,0.0,0.0
3670,0.07709023045421318,1.78,3670.0,290.0,406.0,146.0
3671,0.07549607033426065,1.38,0.0,0.0,0.0,0.0
3672,0.08510101779682533,1.12,0.0,0.0,0.0,0.0
3673,0.08242962911844216,0.88,3673.0,142.0,127.0,75.0
3674,0.07535908300723061,2.21,3674.0,346.0,532.0,196.0
3675,0.10632780276071516,0.52,0.0,0.0,0.0,0.0
3676,0.09390549642636971,0.74,0.0,0.0,0.0,0.0
3677,0.08673962031528511,1.24,0.0,0.0,0.0,0.0
3678,0.08642088492550636,0.74,3678.0,111.0,194.0,45.0
3679,0.06843002390922877,2.43,3679.0,710.0,528.0,251.0
3680,0.0789474988937415,1.45,3680.0,338.0,463.0,174.0
3681,0.0725041182421464,1.95,3681.0,414.0,429.0,229.0
3682,0.06960199793627178,0.71,3682.0,181.0,248.0,139.0
3683,0.07356074101347916,1.67,3683.0,278.0,263.0,174.0
3684,0.07524615416590252,2.13,3684.0,546.0,380.0,256.0
3685,0.06829805414376067,2.67,3685.0,756.0,714.0,282.0
3686,0.06396612999801901,1.99,3686.0,567.0,485.0,208.0
3687,0.07795506063923678,2.28,3687.0,619.0,466.0,226.0
3688,0.08068973319206492,0.9,0.0,0.0,0.0,0.0
3689,0.1006841370056467,0.9,0.0,0.0,0.0,0.0
3690,0.0710633050830108,1.52,3690.0,370.0,393.0,219.0
3691,0.07000087375766006,1.12,3691.0,98.0,393.0,106.0
3692,0.07653193631353275,1.3,3692.0,226.0,350.0,178.0
3693,0.07996345583006938,1.38,3693.0,178.0,473.0,73.0
3694,0.07409826938064627,1.3,3694.0,220.0,330.0,134.0
3695,0.07585332510581622,0.45,3695.0,58.0,60.0,56.0
3696,0.06507519627372191,1.78,3696.0,419.0,545.0,186.0
3697,0.06292451384888258,3.11,3697.0,621.0,608.0,297.0
3698,0.08012790031851671,0.68,3698.0,85.0,178.0,48.0
3699,0.08132218694905735,2.03,3699.0,403.0,477.0,241.0
3701,0.07911176257555383,0.97,3701.0,174.0,254.0,79.0
3702,0.07262316787832974,1.69,3702.0,412.0,451.0,204.0
3703,0.06754382444972887,2.83,3703.0,586.0,539.0,331.0
3704,0.08560928564061308,1.47,3704.0,250.0,438.0,111.0
3705,0.07790444886639368,1.31,3705.0,261.0,319.0,159.0
3707,0.09121239196683677,0.48,3707.0,32.0,66.0,28.0
3708,0.07976436553874963,1.86,3708.0,528.0,493.0,223.0
3709,0.07386022235933794,0.74,3709.0,91.0,222.0,83.0
3710,0.06923161208520312,1.46,3710.0,332.0,322.0,191.0
3711,0.06375262175297014,1.87,3711.0,576.0,420.0,197.0
3712,0.07253258034908382,1.97,3712.0,517.0,494.0,233.0
3713,0.06328663289758557,2.68,3713.0,711.0,745.0,321.0
3714,0.06601699924665659,1.13,3714.0,272.0,432.0,107.0
3715,0.07887451122007919,1.4,3715.0,288.0,235.0,142.0
3716,0.05587128723446515,2.79,3716.0,768.0,803.0,283.0
3717,0.07097646108553995,2.45,3717.0,614.0,583.0,260.0
3718,0.07307169808283177,1.72,3718.0,465.0,486.0,196.0
3719,0.06653489546020304,2.94,3719.0,863.0,597.0,301.0
3720,0.08252119865966105,0.67,0.0,0.0,0.0,0.0
3721,0.05835758059197535,3.67,3721.0,922.0,740.0,401.0
3722,0.07246203959604129,0.93,3722.0,148.0,267.0,116.0
3723,0.07250766213075423,0.68,3723.0,104.0,172.0,53.0
3725,0.0784441125327585,1.71,3725.0,413.0,390.0,168.0
3726,0.07020193156022525,1.99,3726.0,636.0,632.0,212.0
3727,0.08333211002415761,1.0,3727.0,104.0,245.0,68.0
3728,0.07721374905328467,1.41,0.0,0.0,0.0,0.0
3729,0.0856934634825804,0.84,3729.0,157.0,213.0,65.0
3730,0.07079790253971767,1.75,3730.0,442.0,538.0,219.0
3731,0.06877899847837961,2.49,3731.0,829.0,520.0,330.0
3733,0.07720578616553761,2.69,0.0,0.0,0.0,0.0
3734,0.08474397663390672,1.81,3734.0,344.0,397.0,141.0
3736,0.08209003721440562,1.46,3736.0,306.0,380.0,138.0
3737,0.07306255605250832,2.94,3737.0,720.0,531.0,405.0
3738,0.0823878334588355,0.0,0.0,0.0,0.0,0.0
3739,0.08954455560796756,1.55,0.0,0.0,0.0,0.0
3740,0.07333526052249215,2.28,3740.0,595.0,541.0,263.0
3741,0.07033296210603904,0.93,3741.0,231.0,223.0,114.0
3742,0.06677943924481777,1.84,3742.0,509.0,365.0,262.0
3743,0.060901073029247396,3.1,3743.0,964.0,760.0,295.0
3744,0.060440904391892716,3.47,3744.0,980.0,821.0,407.0
3745,0.0751574491134307,1.63,3745.0,375.0,392.0,216.0
3746,0.06614550663807423,2.32,3746.0,841.0,395.0,350.0
3747,0.06731333165399946,2.19,3747.0,582.0,690.0,227.0
3748,0.07437323277742101,0.9,3748.0,176.0,178.0,97.0
3749,0.06735233230765132,3.32,0.0,0.0,0.0,0.0
3750,0.08300237341807737,0.9,3750.0,112.0,239.0,42.0
3752,0.06916164360660645,1.44,3752.0,239.0,363.0,154.0
3753,0.0772380487488077,1.37,3753.0,235.0,357.0,124.0
3754,0.10127650223058783,0.46,0.0,0.0,0.0,0.0
3755,0.0836739915976041,0.96,3755.0,120.0,180.0,93.0
3757,0.0773086966760582,1.91,3757.0,556.0,438.0,171.0
3758,0.09826147513491594,0.47,0.0,0.0,0.0,0.0
3759,0.07815636152271387,1.01,3759.0,164.0,199.0,53.0
3760,0.08217523210204346,2.03,0.0,0.0,0.0,0.0
3761,0.07617321804530092,2.03,3761.0,438.0,545.0,271.0
3762,0.08494514164659102,0.75,3762.0,87.0,195.0,34.0
3764,0.09058967924902404,0.74,3764.0,65.0,119.0,52.0
3765,0.0720021872712148,0.32,0.0,0.0,0.0,0.0
3766,0.09500186496677426,0.33,0.0,0.0,0.0,0.0
3768,0.09816827385036367,0.44,3768.0,22.0,108.0,31.0
3769,0.07563777268303484,1.72,3769.0,378.0,282.0,252.0
3770,0.08247911726026216,1.17,0.0,0.0,0.0,0.0
3771,0.06395031019596682,1.97,3771.0,458.0,416.0,217.0
3772,0.07210944675319567,1.48,3772.0,391.0,366.0,154.0
3773,0.08415793075447225,2.17,3773.0,514.0,465.0,275.0
3774,0.07562006617520797,3.88,0.0,0.0,0.0,0.0
3775,0.06936234500751068,1.29,3775.0,280.0,369.0,136.0
3776,0.06866438598122387,0.87,3776.0,158.0,257.0,104.0
3777,0.07154851545195826,2.42,3777.0,701.0,492.0,295.0
3778,0.0918212606960136,1.08,3778.0,141.0,195.0,45.0
3779,0.058556257006562064,3.52,3779.0,1114.0,632.0,401.0
